,id_exist,ground_truth,facebook/wav2vec2-large-xlsr-53,google/vivit-b-16x2-kinetics400,FacebookAI/xlm-roberta-large_transcripcion,FacebookAI/xlm-roberta-large_texto_video,FacebookAI/xlm-roberta-large_original
41,120042,1,0.3379962742328644,0.5323590040206909,0.4048548936843872,0.9866700768470764,1.046046495437622
42,120043,1,0.2532384991645813,0.7425387501716614,0.4546239972114563,0.0808090791106224,0.2529490292072296
43,120044,1,0.4234992861747741,0.4560444355010986,0.4397397935390472,1.0850321054458618,1.091032862663269
44,120045,1,0.3140605092048645,0.5133332014083862,0.4397397935390472,1.0826268196105957,1.0404651165008545
45,120046,1,0.2588101029396057,0.6606012582778931,0.0477220267057418,1.0925252437591553,0.047648649662733
46,120047,1,0.3257136940956116,0.4515596926212311,0.5126729607582092,0.5600125789642334,1.0234248638153076
47,120048,1,0.6224368810653687,0.4468364417552948,0.9946486353874208,0.5135535597801208,1.0112818479537964
48,120049,1,0.3415972590446472,0.490960955619812,0.4397397935390472,-0.0274332743138074,0.0279245190322399
49,120050,1,0.3093582987785339,0.5167379975318909,0.3839443325996399,0.1468604207038879,1.091338276863098
50,120051,0,0.6059988141059875,0.5374008417129517,1.0379995107650757,0.6556673645973206,1.0369632244110107
51,120052,0,0.3569383323192596,0.2338723987340927,0.0190762225538492,0.2382303327322006,0.0155147202312946
52,120053,0,0.3453544974327087,0.614374577999115,0.2277261763811111,0.2347805947065353,-0.0121115064248442
53,120054,0,0.4331558048725128,0.6113397479057312,0.6891698837280273,1.049965500831604,0.0342114306986331
54,120055,1,0.5957742929458618,0.502883791923523,1.014848232269287,0.7908180952072144,1.055885672569275
55,120056,1,0.57436603307724,0.821074366569519,0.9999483823776244,0.9919797778129578,1.0146907567977903
56,120057,1,0.6239874958992004,0.7339026927947998,0.9653693437576294,1.100717544555664,1.0440903902053833
57,120058,1,0.4208315312862396,0.4194210469722748,0.1250013411045074,0.929837167263031,1.0196223258972168
58,120059,1,0.3157113194465637,0.5318785309791565,0.4048548936843872,1.1357526779174805,0.0636521354317665
59,120060,1,0.6131855845451355,0.5717927813529968,0.3824666738510132,-0.0126738063991069,1.0415384769439695
60,120061,1,0.2659116685390472,0.7206899523735046,0.6351892352104187,1.14329195022583,1.033111810684204
61,120062,1,0.4105441272258758,0.4924657940864563,0.5619395971298218,0.7598490715026855,1.06841242313385
62,120063,1,0.5721699595451355,0.6570655107498169,1.0216689109802246,0.5011876225471497,1.0269211530685425
63,120064,1,0.4851922988891601,0.6456681489944458,0.9915593862533568,0.4598807096481323,1.0412050485610962
64,120065,1,0.5075336694717407,0.602960467338562,0.9956299662590028,0.279004156589508,0.9313086867332458
65,120066,1,0.5576525330543518,0.7666728496551514,1.1006561517715454,0.429007887840271,1.0424891710281372
66,120067,1,0.563869833946228,0.5577409267425537,0.997838020324707,0.8980197310447693,0.9914785027503968
67,120068,0,0.3761241137981415,0.5700297355651855,0.4397397935390472,0.106137104332447,0.756754994392395
68,120069,1,0.3971260488033294,0.2655466198921203,1.0391355752944946,0.97454035282135,1.0048341751098633
69,120070,1,0.3737712502479553,0.5876585841178894,0.4397397935390472,1.0528013706207275,1.029697060585022
70,120071,1,0.4605670571327209,0.6994971036911011,0.2808880805969238,-0.0107549456879496,1.0027267932891846
71,120072,1,0.3793075382709503,0.4193436503410339,0.3827300369739532,1.0323774814605713,0.562652587890625
72,120073,0,0.3259487152099609,0.3610158264636993,0.3089037835597992,0.7100812196731567,0.6944994926452637
73,120074,1,0.3483125567436218,0.4316005110740661,0.2141875773668289,0.3136799335479736,1.0586007833480835
74,120075,0,0.4259324669837951,0.3132218718528747,0.4546239972114563,0.4705023169517517,0.0009653021115809
75,120076,1,0.6561095714569092,0.663222074508667,0.3955623805522918,1.024627923965454,0.140699103474617
76,120077,1,0.6224334239959717,0.5662820339202881,1.0758509635925293,1.0991251468658447,1.0596269369125366
77,120078,1,0.6881453394889832,0.5985621809959412,1.0270581245422363,0.8336735367774963,1.0354833602905271
78,120079,1,0.5561419129371643,0.4584410190582275,0.02388321980834,1.1583030223846436,1.0501385927200315
79,120080,1,0.664878249168396,0.6174882650375366,0.9986693859100342,0.8923762440681458,1.002561330795288
80,120081,1,0.4126221835613251,0.4010696411132812,0.4546239972114563,1.0192279815673828,1.0244330167770386
81,120082,1,0.4128167331218719,0.626404345035553,1.148377776145935,0.3709529638290405,1.0540425777435305
82,120083,1,0.326027363538742,0.4214008450508117,0.751806914806366,0.7301729321479797,1.0200005769729614
83,120084,0,0.2946191430091858,0.2030789852142334,0.5197364091873169,0.2507205605506897,0.5736752152442932
84,120085,1,0.2504604458808899,0.750511884689331,0.3824666738510132,0.0105304345488548,0.9993844032287598
85,120086,0,0.6792132258415222,0.6868378520011902,0.0922256335616111,0.215712234377861,0.2440451979637146
86,120087,0,0.3239962756633758,0.389141708612442,-0.0669663995504379,0.9651070833206176,0.1481054425239563
87,120088,1,0.535772979259491,0.3180860877037048,1.033189296722412,0.3971372246742248,1.045932650566101
88,120089,1,0.5337786078453064,0.5546274185180664,1.0169496536254885,0.4547169208526611,1.0377599000930786
89,120090,0,0.6372979879379272,0.410863995552063,0.7642231583595276,0.1636327356100082,-0.0031276403460651
90,120091,1,0.2537128329277038,0.5629650354385376,0.4546239972114563,0.8953525424003601,0.981933057308197
91,120092,1,0.3502522110939026,0.4857883155345917,0.3210466504096985,-0.1306970417499542,0.205105647444725
92,120093,1,0.3258184790611267,0.4040902554988861,0.4546239972114563,0.1098844558000564,-0.06561179459095
93,120094,1,0.3755216300487518,0.4108511209487915,0.2328797727823257,-0.00839454960078,0.0105340667068958
94,120095,1,0.2568836510181427,0.4019313454627991,1.0345237255096436,1.0097956657409668,1.0360697507858276
95,120096,1,0.3860162496566772,0.6577370166778564,0.4771826863288879,0.2001876384019851,0.9922704696655272
96,120097,1,0.4147370159626007,0.4111889600753784,0.4397397935390472,-0.0222775507718324,1.0650216341018677
97,120098,0,0.2511406540870666,0.417134940624237,0.617363691329956,0.0124097000807523,1.036318063735962
98,120099,1,0.3747636079788208,0.5932891964912415,0.4771826863288879,0.4849928319454193,-0.0392826944589614
99,120100,0,0.249149665236473,0.4983935356140136,0.3824666738510132,0.8339155912399292,0.3880236446857452
100,120101,1,0.3573359847068786,0.3959585428237915,0.966191828250885,-0.0437955819070339,0.0047591957263648
101,120102,1,0.4155208468437195,0.4364619553089142,0.4292985200881958,0.8549186587333679,0.0022745933383703
102,120103,1,0.3306366503238678,0.2037171423435211,0.0499173179268837,-0.0438538640737533,1.0093528032302856
103,120104,1,0.385149747133255,0.3687393069267273,0.8630408644676208,0.6828148365020752,0.3047462701797485
104,120105,1,0.2717130482196808,0.260061651468277,0.2703437507152557,0.6641841530799866,1.019058108329773
105,120106,1,0.2276258021593094,0.6528478264808655,0.3824666738510132,0.9490189552307128,0.3789404928684234
106,120107,0,0.5115750432014465,0.4614492058753967,1.0716729164123535,0.3154948651790619,0.8111892342567444
107,120108,1,0.4277821481227875,0.3951291143894195,1.02867591381073,1.0226640701293943,1.0618295669555664
108,120109,1,0.6783034205436707,0.2453313618898391,1.036321759223938,0.7297468781471252,0.9903007745742798
109,120110,1,0.6179965734481812,0.6264164447784424,1.0068429708480835,0.0602197684347629,0.980359137058258
110,120111,0,0.4411388337612152,0.640755295753479,1.0210407972335815,0.942724883556366,1.036700963973999
111,120112,0,0.4794738590717315,0.1973157972097396,0.1357131451368332,1.090580701828003,1.0561761856079102
112,120113,1,0.3118252754211426,0.4717705249786377,0.4546239972114563,1.023117184638977,-0.0121902441605925
113,120114,1,0.4693460166454315,0.5233348608016968,0.9030101299285888,0.8104648590087891,1.0190246105194092
114,120115,0,0.4483551383018493,0.7457697987556458,1.0523478984832764,0.6152650713920593,0.0097486916929483
115,120116,1,0.2688780426979065,0.375989019870758,0.3827613890171051,0.3121385872364044,0.9833330512046814
116,120117,0,0.4060597121715545,0.4956201612949371,0.5015039443969727,0.1257929354906082,-0.0057199248112738
117,120118,1,0.4864302277565002,0.3351703286170959,1.0211851596832275,0.881863534450531,1.0302308797836304
118,120119,0,0.2742640972137451,0.3569624423980713,1.038201093673706,0.2535640299320221,0.0071009867824614
119,120120,1,0.430027425289154,0.5800207853317261,0.4771826863288879,0.6022058725357056,0.8880988955497742
120,120121,1,0.4693143963813782,0.5104084610939026,1.0311133861541748,1.1001110076904297,0.1594732254743576
121,120122,0,0.2776705622673034,0.6131396293640137,0.3824666738510132,0.0501598119735717,0.5824565291404724
122,120123,0,0.4520249366760254,0.4195203781127929,1.0019246339797974,0.9644289016723632,0.0155769493430852
123,120124,1,0.5480633974075317,0.5920350551605225,1.0831756591796875,1.0842506885528564,1.0681405067443848
124,120125,1,0.4344847798347473,0.6023991107940674,0.2808880805969238,1.0302408933639526,1.075581669807434
125,120126,1,0.4932368397712707,0.7187363505363464,1.0082893371582031,1.0854957103729248,1.0046080350875854
126,120127,1,0.6279600262641907,0.6746501922607422,1.0353175401687622,0.2055043131113052,1.0514370203018188
127,120128,1,0.6683977246284485,0.8834080100059509,1.0081161260604858,1.0496692657470703,1.012767672538757
128,120129,1,0.2847195267677307,0.5608135461807251,0.3823514878749847,1.0944675207138062,1.056571125984192
129,120130,1,0.6637888550758362,0.7890241146087646,1.068041443824768,0.7897952795028687,1.0721204280853271
130,120131,1,0.3757070899009704,0.7453064918518066,0.4290953874588012,1.1471061706542969,1.0041515827178955
131,120132,1,0.6707574725151062,0.84787517786026,1.0214056968688965,0.5145460963249207,1.0274754762649536
132,120133,1,0.2790664434432983,0.3582733273506164,-0.0605214573442935,0.1424036920070648,1.0085808038711548
133,120134,1,0.678250253200531,0.6153026819229126,0.4087998569011688,0.5154851078987122,0.610044538974762
134,120135,1,0.6153970956802368,0.4848576188087463,0.9849663376808168,1.0392121076583862,1.0512226819992063
135,120136,1,0.6183228492736816,0.567194402217865,1.0600043535232544,0.7923986911773682,1.0686042308807373
136,120137,1,0.6362760066986084,0.6217148900032043,1.0461735725402832,0.0790277272462844,0.0874178707599639
137,120138,1,0.5067110061645508,0.7015260457992554,1.035510778427124,0.6212696433067322,1.05584454536438
138,120139,1,0.2545459270477295,0.487518846988678,0.1682932525873184,0.6856189966201782,1.0298209190368652
139,120140,1,0.2842708826065063,0.1921566128730774,0.6669115424156189,1.0432376861572266,1.043116331100464
140,120141,0,0.3288252353668213,0.3168463110923767,0.1384398341178894,-0.1747132390737533,0.3121121823787689
141,120142,1,0.390814870595932,0.4234596490859985,1.0155644416809082,0.0086037935689091,1.068578600883484
142,120143,1,0.5983728766441345,0.4715954661369324,1.0386435985565186,0.8009678721427917,1.031598687171936
143,120144,0,0.3333781957626343,0.1364579200744629,0.0186248999089002,0.4231072664260864,0.0338080637156963
144,120145,1,0.6685905456542969,0.2572344839572906,0.2987590432167053,0.337952584028244,1.025683045387268
145,120146,0,0.2295281887054443,0.3883247673511505,0.2513301372528076,0.0530547276139259,-0.0125360777601599
146,120147,0,0.3593893349170685,0.4629009664058685,0.466962605714798,0.6891918182373047,1.0099574327468872
147,120148,0,0.3344214558601379,0.2562138438224792,0.6081643104553223,0.7626835107803345,0.0385163985192775
148,120149,0,0.2689728736877441,0.3209405243396759,0.0915945544838905,-0.0025678735692054,0.0100501831620931
149,120150,1,0.4619380235671997,0.0160508416593074,0.1663635522127151,-0.0087748123332858,0.0197030715644359
150,120151,0,0.2637070715427398,0.2182613015174865,0.0727524831891059,0.2969758212566376,0.0433445610105991
151,120152,1,0.2672199010848999,0.3407635986804962,0.0978548377752304,1.1013495922088623,0.0268466286361217
152,120153,1,0.2777020037174225,0.5996757745742798,0.0978548377752304,0.6421808004379272,0.8810754418373108
153,120154,0,0.4137584865093231,0.6198866963386536,0.3200452923774719,0.4514648914337158,0.0203734170645475
154,120155,0,0.3518247306346893,0.3670042753219604,0.4158642590045929,0.0045691579580307,1.045693039894104
155,120156,1,0.3833292126655578,0.5119678378105164,1.0499415397644043,0.1365808397531509,1.049311280250549
156,120158,0,0.3254180550575256,0.4499102830886841,0.7314916849136353,0.0160633455961942,0.2084389925003051
157,120159,0,0.3796332776546478,0.4056372046470642,0.1872842162847519,0.6608811020851135,1.06634783744812
158,120160,0,0.4271222651004791,0.4396886825561523,0.9651525020599364,0.1926009953022003,1.0754436254501345
159,120161,0,0.3189500272274017,0.3201436996459961,0.4546093344688415,0.2765112221240997,1.062430739402771
160,120162,1,0.5642130374908447,0.5994998812675476,0.2028040587902069,0.6636077761650085,0.8122936487197876
161,120163,0,0.3927608430385589,0.2704783082008362,0.0805563330650329,0.1691978424787521,1.02775776386261
162,120164,0,0.2199406325817108,0.3324569761753082,0.382788211107254,0.2148290425539016,0.0033258297480642
163,120166,1,0.4670308232307434,0.315932035446167,1.005121827125549,0.0060134204104542,0.3125895261764526
164,120167,0,0.4148636758327484,0.2311616539955139,0.7671291828155518,0.4172893762588501,1.070044994354248
165,120168,1,0.2693961858749389,0.4736779332160949,0.3795677721500397,0.33921679854393,0.0480545163154602
166,120169,1,0.6594744920730591,0.4660209417343139,0.1173746660351753,0.5206339955329895,0.0161543656140565
167,120170,1,0.3273967802524566,0.5910671949386597,0.2614802420139313,0.106159009039402,0.042372565716505
168,120171,1,0.3708499073982239,0.3731880187988281,0.6509920358657837,0.0831782668828964,1.0184599161148071
169,120172,0,0.3410733044147491,0.246113121509552,0.4771826863288879,0.6991329789161682,0.9539178013801576
170,120173,0,0.3111752271652221,0.348469614982605,-0.02131281606853,0.1969754248857498,0.964285671710968
171,120174,1,0.687650203704834,0.2760083973407745,0.210415780544281,0.213294968008995,0.2517804205417633
172,120175,0,0.2651431560516357,0.5554766654968262,0.2285280972719192,0.035044603049755,0.0336179137229919
173,120176,0,0.4084965884685516,0.2685813903808594,0.2756654918193817,-0.0138262091204524,0.0465025193989276
174,120177,0,0.3418075442314148,0.4829722642898559,-0.0371798388659954,0.0104993171989917,-0.0218666233122348
175,120178,1,0.4540965855121612,0.3612104058265686,-0.0136163113638758,0.5430870652198792,-0.0115606300532817
176,120179,1,0.3062442243099212,0.2569697797298431,1.056376814842224,-0.0092126745730638,1.022913694381714
177,120180,1,0.3455595672130584,0.5195542573928833,0.1148751378059387,0.9737870693206788,0.9726321697235109
178,120181,1,0.3862418234348297,0.5134064555168152,0.4397397935390472,-0.0101087791845202,-0.0144744776189327
179,120182,1,0.4579471349716186,0.442706823348999,0.8620173931121826,-0.0469839796423912,1.0543171167373655
180,120183,0,0.332202136516571,0.2644345462322235,0.4771826863288879,0.2976308763027191,-0.0146317053586244
181,120184,0,0.5064880847930908,0.2008487433195114,0.5550248622894287,0.6305359601974487,0.0634336099028587
182,120185,0,0.2780671119689941,0.1962702274322509,0.0968828871846199,-0.0613519176840782,-0.0065840128809213
183,120186,0,0.259377509355545,0.1287643909454345,0.4546239972114563,0.9112934470176696,-0.0653098970651626
184,120187,0,0.3986066281795501,0.5666037797927856,0.0151761658489704,0.0500887297093868,0.1240898445248603
185,120188,0,0.5549459457397461,0.4306661784648895,0.130018413066864,1.074454665184021,1.0535588264465332
186,120189,0,0.5837753415107727,0.4771220684051513,0.2173878401517868,0.7720397710800171,1.003116250038147
187,120190,0,0.5510059595108032,0.4372082054615021,-0.0363056994974613,0.7821338772773743,0.7917364835739136
188,120191,0,0.3778413236141205,0.5413170456886292,-0.0256196986883878,-0.0020209799986332,-0.018941257148981
189,120192,0,0.3454543352127075,0.565281093120575,-0.0638687685132026,0.0097221732139587,0.0764973014593124
190,120193,0,0.3921769559383392,0.4633452296257019,0.4771826863288879,0.1759034395217895,-0.033212412148714
191,120194,1,0.6057901978492737,0.4741522669792175,-0.1035273373126983,1.0074052810668943,-0.0131007544696331
192,120195,0,0.4267884790897369,0.7615532875061035,0.1056258231401443,0.0021611670963466,0.1187481358647346
193,120196,1,0.651847779750824,0.4756744503974914,1.0205988883972168,1.033946514129639,0.970632553100586
194,120197,0,0.3504788279533386,0.4066677689552307,-0.0735702365636825,-0.0163808558136224,-0.0130116157233715
195,120198,1,0.3667667508125305,0.0783949792385101,0.2520547807216644,0.6416553258895874,0.1952932924032211
196,120199,0,0.6193628311157227,0.4115046262741089,-0.0410997420549392,0.9581740498542786,-0.0079962648451328
197,120200,1,0.3974297642707824,0.6919558644294739,0.9885655045509338,0.2540579736232757,0.9790245890617372
198,120201,0,0.2700628042221069,0.5674868822097778,0.0310627035796642,0.258657693862915,0.5834337472915649
199,120202,1,0.3791593611240387,0.2963618636131286,0.247492030262947,-0.0045294119045138,1.080461859703064
200,120203,1,0.414779394865036,0.6516078114509583,0.990610659122467,0.9257156848907472,1.031266689300537
201,120204,1,0.3508043587207794,0.2640825808048248,1.042529821395874,0.6189292669296265,1.0275825262069702
202,120205,0,0.3418701887130737,0.2243490666151046,0.1044547036290168,-0.0307099483907222,0.0327533818781375
203,120206,0,0.2380319237709045,0.6601494550704956,0.933934211730957,0.2304860651493072,0.963293194770813
204,120207,0,0.3037377893924713,0.3210493922233581,0.09002535790205,0.3317930698394775,1.0844976902008057
205,120208,1,0.2262318879365921,0.5837256908416748,0.3824996054172516,0.0061305384151637,1.028799057006836
206,120209,1,0.5618815422058105,0.6233567595481873,1.023764967918396,0.9913945198059082,0.9935508966445924
207,120210,1,0.4077490866184234,0.7468026876449585,1.0509402751922607,1.119754672050476,1.0643620491027832
208,120211,0,0.6222596764564514,0.2855151891708374,1.0383000373840332,0.1529508978128433,0.5991949439048767
209,120212,0,0.2198734581470489,0.4797181487083435,0.382444828748703,0.937137484550476,1.0706171989440918
210,120213,1,0.3891526758670807,0.516545295715332,0.4397397935390472,1.0886683464050293,1.0634759664535522
211,120214,1,0.6267004609107971,0.4317047595977783,0.9964911937713624,0.0320315286517143,1.056264042854309
212,120215,1,0.6172781586647034,0.7935801148414612,1.0048820972442627,0.4927271008491516,1.070757269859314
213,120216,0,0.2785542905330658,0.6055895090103149,0.4546239972114563,1.0499169826507568,0.0385356545448303
214,120217,0,0.5243741869926453,0.7729164958000183,1.0362385511398315,0.7126806974411011,1.0052030086517334
215,120218,1,0.6608864665031433,0.9434999823570251,1.019044280052185,0.8686071634292603,1.0352106094360352
216,120219,0,0.6481611728668213,0.7273369431495667,1.0286571979522705,0.3646767139434814,1.017113208770752
217,120220,1,0.663219153881073,0.7443126440048218,1.0104420185089111,0.9803168773651124,1.0425686836242676
218,120221,1,0.5335425734519958,0.6207423210144043,0.9706811904907228,1.0748543739318848,1.0410829782485962
219,120222,1,0.4499079883098602,0.8008973598480225,1.026290774345398,0.6688156723976135,1.0519250631332395
220,120223,1,0.2363938838243484,0.4458433985710144,0.3826045095920563,0.0729643255472183,1.050275444984436
221,120224,1,0.2700785994529724,0.5201377868652344,0.3824666738510132,1.1616073846817017,0.000665804836899
222,120225,1,0.2940177619457245,0.4070445001125335,0.0672294422984123,0.3413165807723999,1.044073462486267
223,120226,1,0.504461944103241,0.4389510750770569,1.0527864694595337,1.304657816886902,1.0476990938186646
224,120227,1,0.2932523488998413,0.4330416321754455,1.002683401107788,-0.0435744374990463,0.5449098944664001
225,120228,0,0.4215754568576813,0.6504384875297546,0.0568931102752685,0.4485596418380737,1.0056883096694946
226,120229,0,0.20357246696949,0.3958700299263,0.1697917729616165,1.0639046430587769,0.794651448726654
227,120230,1,0.6740437746047974,0.6672210693359375,1.0345230102539062,0.5154851078987122,0.9751097559928894
228,120231,1,0.3910223841667175,0.5479354858398438,1.049299240112305,0.4576099514961242,0.9914405941963196
229,120232,1,0.6191839575767517,0.1391375511884689,0.9891376495361328,-0.0112229464575648,1.042541265487671
230,120233,1,0.2893936336040497,0.6838980913162231,0.0894073471426963,-0.0006171655841171,1.0666427612304688
231,120234,1,0.6176773309707642,0.5676156282424927,1.0140759944915771,1.1770154237747192,0.7294551134109497
232,120235,1,0.2838230431079864,0.2384676933288574,0.4546239972114563,0.3118057548999786,1.0254701375961304
233,120236,1,0.6178866028785706,0.6098500490188599,1.0295287370681765,1.0862387418746948,1.0706416368484497
234,120237,1,0.6454867720603943,0.6645367741584778,0.9906571507453918,1.2159148454666138,0.9967738389968872
235,120238,1,0.6856005191802979,0.5984898209571838,1.046211838722229,0.211583063006401,1.0210405588150024
236,120239,0,0.3933406770229339,0.4913987219333648,0.2371576726436615,0.3773825168609619,0.0518657751381397
237,120240,1,0.5336976647377014,0.5931484699249268,1.017290472984314,0.7923986911773682,1.0367693901062012
238,120241,1,0.6597098708152771,0.5992425680160522,1.014594793319702,1.031758427619934,1.018146514892578
239,120242,1,0.6217907071113586,0.5254685878753662,1.0206713676452637,1.0188323259353638,1.063429594039917
240,120243,0,0.6117830872535706,0.5967313647270203,0.738856315612793,0.8896135687828064,-0.0271677933633327
241,120244,1,0.4993223845958709,0.5219574570655823,1.026709794998169,0.4130348563194275,0.9860462546348572
242,120245,1,0.6861449480056763,0.7095468044281006,0.4600782990455627,0.9380477070808412,1.0625064373016355
243,120246,1,0.6590449810028076,0.6716168522834778,1.006595015525818,0.3011844754219055,1.050973653793335
244,120247,1,0.6103619933128357,0.9372084140777588,1.0635732412338257,0.802467942237854,1.0488760471343994
245,120248,1,0.5372873544692993,0.5027011036872864,1.0079103708267212,0.9676508903503418,0.9939196109771729
246,120249,1,0.6227052211761475,0.6099640130996704,1.042075753211975,0.452303946018219,1.0693053007125854
247,120250,1,0.6114029288291931,0.1428528279066085,1.012468695640564,0.3020653426647186,1.025039553642273
248,120251,1,0.3345264494419098,0.1892090439796447,0.1405904442071914,0.814902126789093,1.0225754976272583
249,120252,1,0.6291590332984924,0.5398502349853516,1.0192018747329712,0.8084718585014343,1.0586785078048706
250,120253,1,0.4337709546089172,0.4782718122005462,1.0325016975402832,0.5239557027816772,1.0560816526412964
251,120254,1,0.4871333539485931,0.4769385457038879,0.8276338577270508,0.0069223316386342,1.0875271558761597
252,120255,0,0.465024471282959,0.2011900097131729,0.9712878465652466,1.0912367105484009,1.0744776725769043
253,120256,1,0.660080075263977,0.3759828209877014,1.0112285614013672,0.7459161877632141,1.009771704673767
254,120257,1,0.3505522310733795,0.503469705581665,0.247492030262947,1.000936508178711,1.073525309562683
255,120258,1,0.6397616863250732,0.526213526725769,0.9033982753753662,0.5240524411201477,0.9806009531021118
256,120259,1,0.4860928952693939,0.3394313454627991,0.3824666738510132,0.7303122878074646,1.0288100242614746
257,120260,1,0.5381088256835938,0.2069041430950164,1.031776785850525,0.7727898359298706,1.044492244720459
258,120261,1,0.5733259916305542,0.9912154078483582,1.0223443508148191,0.6385197043418884,1.039957880973816
259,120262,0,0.4178709387779236,0.5496026277542114,0.4467321038246155,0.2515246570110321,1.0629037618637085
260,120263,1,0.3148917853832245,0.0957425087690353,-0.0760229900479316,0.347306877374649,0.0277165491133928
261,120264,0,0.3883665204048157,0.5310562252998352,0.0706102401018142,0.4151720702648163,1.0531914234161377
262,120265,1,0.4187895953655243,0.2374955713748932,-0.0102959778159856,0.3530772924423218,0.5087552666664124
263,120266,1,0.5468212962150574,0.6747807264328003,1.036087989807129,0.7520241737365723,1.0627764463424685
264,120267,0,0.6503891944885254,0.4858022928237915,0.98494690656662,0.5759099125862122,1.05509352684021
265,120268,0,0.3594862222671509,0.334229975938797,0.486465573310852,0.9654982089996338,0.0156917478889226
266,120269,0,0.6118174195289612,0.5988932847976685,0.3825925290584564,1.0712637901306152,1.0100730657577517
